symbol,crc,provider_kind,provider_modules,provider_module_count,consumer_modules,consumer_module_count,import_record_count,in_kernel_base,in_kernel_mtk,in_kernel_nothing,in_device_base,in_device_mtk,in_device_mtk_union,in_kernel_nothing_union,in_any_published_nothing_list,required_stock_crc,exact_gki_crc,exact_gki_crc_status
dma_alloc_attrs,0xaecca64f,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;ccci_dpmaif;cmdq_sec_drv;drm_dma_helper;gps_drv_dl_v051;mali_dmabuf_test_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_ccuv;mtk_cmdq_drv_ext;mtk_irtx_pwm;mtk_mmc;mtk_mminfra_imax;mtk_vcodec_common;snd_soc_mt6878_afe;tmem_ffa;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,20,20,0,1,0,0,1,1,1,1,0xaecca64f,0xaecca64f,MATCH
dma_alloc_pages,0x6b2a8b2a,KERNEL_OR_BUILTIN,,0,drm_dma_helper;mtk_mml,2,2,0,1,0,0,0,0,1,1,0x6b2a8b2a,0x6b2a8b2a,MATCH
dma_async_device_register,0xe5e76052,KERNEL_OR_BUILTIN,,0,mtk_uart_apdma,1,1,0,1,0,0,1,1,1,1,0xe5e76052,0xe5e76052,MATCH
dma_async_device_unregister,0x21433073,KERNEL_OR_BUILTIN,,0,mtk_uart_apdma,1,1,0,1,0,0,1,1,1,1,0x21433073,0x21433073,MATCH
dma_async_tx_descriptor_init,0x2b11f66f,KERNEL_OR_BUILTIN,,0,mtk_uart_apdma,1,1,0,1,0,0,1,1,1,1,0x2b11f66f,0x2b11f66f,MATCH
dma_buf_attach,0x1c8c3c9f,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;vcp,21,21,0,1,0,0,1,1,1,1,0x1c8c3c9f,0x1c8c3c9f,MATCH
dma_buf_begin_cpu_access,0x4406c079,KERNEL_OR_BUILTIN,,0,apusys;mali_dmabuf_test_mt6878_r44;mtk_aie;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1,8,8,0,1,0,0,1,1,1,1,0x4406c079,0x4406c079,MATCH
dma_buf_detach,0x4425402e,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;vcp,21,21,0,1,0,0,1,1,1,1,0x4425402e,0x4425402e,MATCH
dma_buf_end_cpu_access,0xc82f07f0,KERNEL_OR_BUILTIN,,0,apusys;mali_dmabuf_test_mt6878_r44;mtk_aie;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1,8,8,0,1,0,0,1,1,1,1,0xc82f07f0,0xc82f07f0,MATCH
dma_buf_end_cpu_access_partial,0x0b750434,KERNEL_OR_BUILTIN,,0,mtk_aie;mtk_hcp,2,2,0,1,0,0,0,0,1,1,0x0b750434,0x0b750434,MATCH
dma_buf_export,0xf20c4b0b,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mtk_aie;mtk_sec_heap;snd_soc_mtk_common;system_heap;tkcore,8,8,0,1,0,0,1,1,1,1,0xf20c4b0b,0xf20c4b0b,MATCH
dma_buf_fd,0x317a2244,KERNEL_OR_BUILTIN,,0,apusys;mali_dmabuf_test_mt6878_r44;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_hcp;snd_soc_mtk_common;tkcore,7,7,0,1,0,0,1,1,1,1,0x317a2244,0x317a2244,MATCH
dma_buf_get,0xe1c6bdef,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;ged;gz_main_mod;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_imgsys_cmdq;mtk_imgsys_isp7sp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;widevine_driver,22,22,0,1,0,0,1,1,1,1,0xe1c6bdef,0xe1c6bdef,MATCH
dma_buf_get_each,0x37a35f4e,KERNEL_OR_BUILTIN,,0,mtk_heap_debug,1,1,0,1,0,0,0,0,1,1,0x37a35f4e,0x37a35f4e,MATCH
dma_buf_map_attachment,0xb1441f23,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;vcp,21,21,0,1,0,0,1,1,1,1,0xb1441f23,0xb1441f23,MATCH
dma_buf_mmap,0x5256ef77,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mtk_ccuv,2,2,0,1,0,0,1,1,1,1,0x5256ef77,0x5256ef77,MATCH
dma_buf_put,0x819fd9a0,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;ged;gz_main_mod;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_hcp;mtk_heap_debug;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore;widevine_driver,21,21,0,1,0,0,1,1,1,1,0x819fd9a0,0x819fd9a0,MATCH
dma_buf_unmap_attachment,0x54dc2906,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mdp_drv_mt6878;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;pda_drv_mt6878;sapu;tkcore,19,19,0,1,0,0,1,1,1,1,0x54dc2906,0x54dc2906,MATCH
dma_buf_vmap,0x0e98d45b,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;drm_dma_helper;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;vcp,15,15,0,1,0,0,1,1,1,1,0x0e98d45b,0x0e98d45b,MATCH
dma_buf_vunmap,0xdeb1c797,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;drm_dma_helper;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_mml;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1,14,14,0,1,0,0,1,1,1,1,0xdeb1c797,0xdeb1c797,MATCH
dma_fence_add_callback,0x8e21c9a1,KERNEL_OR_BUILTIN,,0,ged;mali_kbase_mt6878_r44;mtk_imgsys_cmdq,3,3,0,1,0,0,1,1,1,1,0x8e21c9a1,0x8e21c9a1,MATCH
dma_fence_array_create,0xa2d52a7a,KERNEL_OR_BUILTIN,,0,mtk_vcodec_common,1,1,0,1,0,0,1,1,1,1,0xa2d52a7a,0xa2d52a7a,MATCH
dma_fence_array_ops,0xe03a689d,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mtk_vcodec_common,2,2,0,1,0,0,1,1,1,1,0xe03a689d,0xe03a689d,MATCH
dma_fence_context_alloc,0x14605535,KERNEL_OR_BUILTIN,,0,apusys;ged;mali_kbase_mt6878_r44;mdp_drv_mt6878;mtk_sync;mtk_vcodec_common,6,6,0,1,0,0,1,1,1,1,0x14605535,0x14605535,MATCH
dma_fence_default_wait,0x350ea558,KERNEL_OR_BUILTIN,,0,apusys;ged;mali_kbase_mt6878_r44;mdp_drv_mt6878;mtk_hcp,5,5,0,1,0,0,1,1,1,1,0x350ea558,0x350ea558,MATCH
dma_fence_free,0xdd8166a1,KERNEL_OR_BUILTIN,,0,ged;mdp_drv_mt6878;mtk_sync,3,3,0,1,0,0,1,1,1,1,0xdd8166a1,0xdd8166a1,MATCH
dma_fence_get_status,0x2e0b1deb,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1,0x2e0b1deb,0x2e0b1deb,MATCH
dma_fence_init,0x16dee44d,KERNEL_OR_BUILTIN,,0,apusys;ged;mali_kbase_mt6878_r44;mdp_drv_mt6878;mtk_hcp;mtk_sync;mtk_vcodec_common,7,7,0,1,0,0,1,1,1,1,0x16dee44d,0x16dee44d,MATCH
dma_fence_release,0xe123f3d9,KERNEL_OR_BUILTIN,,0,apusys;ged;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_imgsys_cmdq;mtk_mml;mtk_sync;mtk_vcodec_common;mtk_vcodec_dec_v1,10,10,0,1,0,0,1,1,1,1,0xe123f3d9,0xe123f3d9,MATCH
dma_fence_remove_callback,0x3b20fb95,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mtk_imgsys_cmdq,2,2,0,1,0,0,1,1,1,1,0x3b20fb95,0x3b20fb95,MATCH
dma_fence_signal,0x731c4a9c,KERNEL_OR_BUILTIN,,0,apusys;mali_kbase_mt6878_r44;mtk_imgsys_cmdq;mtk_mml;mtk_vcodec_common,5,5,0,1,0,0,1,1,1,1,0x731c4a9c,0x731c4a9c,MATCH
dma_fence_signal_locked,0x3d02cd70,KERNEL_OR_BUILTIN,,0,ged;mdp_drv_mt6878;mtk_sync,3,3,0,1,0,0,1,1,1,1,0x3d02cd70,0x3d02cd70,MATCH
dma_fence_signal_timestamp_locked,0x8455e3a7,KERNEL_OR_BUILTIN,,0,mtk_sync,1,1,0,1,0,0,1,1,1,1,0x8455e3a7,0x8455e3a7,MATCH
dma_fence_wait_timeout,0x98c039dc,KERNEL_OR_BUILTIN,,0,apusys;mtk_mml,2,2,0,1,0,0,1,1,1,1,0x98c039dc,0x98c039dc,MATCH
dma_free_attrs,0x1ccd9429,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;drm_dma_helper;gps_drv_dl_v051;mali_dmabuf_test_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_ccuv;mtk_cmdq_drv_ext;mtk_irtx_pwm;mtk_mmc;mtk_vcodec_common;snd_soc_mt6878_afe;tmem_ffa;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,17,17,0,1,0,0,1,1,1,1,0x1ccd9429,0x1ccd9429,MATCH
dma_free_pages,0xb0e02c8a,KERNEL_OR_BUILTIN,,0,drm_dma_helper;mtk_mml,2,2,0,1,0,0,0,0,1,1,0xb0e02c8a,0xb0e02c8a,MATCH
dma_get_sgtable_attrs,0x75dcc291,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;drm_dma_helper;mediatek_drm;mtk_aie,5,5,0,1,0,0,1,1,1,1,0x75dcc291,0x75dcc291,MATCH
dma_heap_add,0x54f954ba,KERNEL_OR_BUILTIN,,0,mtk_sec_heap;system_heap,2,2,0,1,0,0,1,1,1,1,0x54f954ba,0x54f954ba,MATCH
dma_heap_buffer_alloc,0x82adb69b,KERNEL_OR_BUILTIN,,0,apusys;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_vcodec_common;sapu;system_heap;vcp,11,11,0,1,0,0,1,1,1,1,0x82adb69b,0x82adb69b,MATCH
dma_heap_buffer_free,0xf541892d,KERNEL_OR_BUILTIN,,0,apusys;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_vcodec_common;sapu;system_heap;vcp,10,10,0,1,0,0,1,1,1,1,0xf541892d,0xf541892d,MATCH
dma_heap_bufferfd_alloc,0x9ba677bf,KERNEL_OR_BUILTIN,,0,mtk_heap_debug,1,1,0,1,0,0,1,1,1,1,0x9ba677bf,0x9ba677bf,MATCH
dma_heap_find,0xeff75c0b,KERNEL_OR_BUILTIN,,0,apusys;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_heap_debug;mtk_vcodec_common;sapu;system_heap;vcp,12,12,0,1,0,0,1,1,1,1,0xeff75c0b,0xeff75c0b,MATCH
dma_heap_get_dev,0x6bbb8549,KERNEL_OR_BUILTIN,,0,mtk_sec_heap;system_heap,2,2,0,1,0,0,1,1,1,1,0x6bbb8549,0x6bbb8549,MATCH
dma_heap_get_drvdata,0xf39b6569,KERNEL_OR_BUILTIN,,0,mtk_heap_debug;system_heap,2,2,0,1,0,0,1,1,1,1,0xf39b6569,0xf39b6569,MATCH
dma_heap_get_name,0xed3a3cb3,KERNEL_OR_BUILTIN,,0,mtk_heap_debug;mtk_sec_heap;system_heap,3,3,0,1,0,0,1,1,1,1,0xed3a3cb3,0xed3a3cb3,MATCH
dma_heap_put,0x067e2f47,KERNEL_OR_BUILTIN,,0,apusys;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccuv;mtk_heap_debug;sapu;system_heap,8,8,0,1,0,0,1,1,1,1,0x067e2f47,0x067e2f47,MATCH
dma_map_page_attrs,0x0a99e54c,KERNEL_OR_BUILTIN,,0,apusys;ccci_dpmaif;i2c_mt65xx;mali_kbase_mt6878_r44;spi_mt65xx;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,7,7,0,1,0,0,1,1,1,1,0x0a99e54c,0x0a99e54c,MATCH
dma_map_resource,0xd7d92ed9,KERNEL_OR_BUILTIN,,0,mtk_aie;mtk_cam_isp7sp,2,2,0,1,0,0,1,1,1,1,0xd7d92ed9,0xd7d92ed9,MATCH
dma_map_sg_attrs,0x32348f21,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;cqhci;mali_dmabuf_test_mt6878_r44;mediatek_drm;mtk_mmc;tkcore,7,7,0,1,0,0,1,1,1,1,0x32348f21,0x32348f21,MATCH
dma_map_sgtable,0x409f2393,KERNEL_OR_BUILTIN,,0,apusys;mtk_aie;mtk_sec_heap;system_heap,4,4,0,1,0,0,1,1,1,1,0x409f2393,0x409f2393,MATCH
dma_mmap_attrs,0x4c740777,KERNEL_OR_BUILTIN,,0,drm_dma_helper;mediatek_drm;mtk_aie;mtk_ccuv,4,4,0,1,0,0,1,1,1,1,0x4c740777,0x4c740777,MATCH
dma_mmap_pages,0x8890df74,KERNEL_OR_BUILTIN,,0,drm_dma_helper,1,1,0,1,0,0,0,0,1,1,0x8890df74,0x8890df74,MATCH
dma_pool_alloc,0x678b96ec,KERNEL_OR_BUILTIN,,0,mdp_drv_mt6878;mtk_cmdq_drv_ext;mtu3;xhci_mtk_hcd_v2,4,4,0,1,0,0,1,1,1,1,0x678b96ec,0x678b96ec,MATCH
dma_pool_create,0x0e6501dd,KERNEL_OR_BUILTIN,,0,mtk_cmdq_drv_ext;mtu3;xhci_mtk_hcd_v2,3,3,0,1,0,0,1,1,1,1,0x0e6501dd,0x0e6501dd,MATCH
dma_pool_destroy,0xb5aa7165,KERNEL_OR_BUILTIN,,0,mdp_drv_mt6878;mtk_cmdq_drv_ext;mtu3;xhci_mtk_hcd_v2,4,4,0,1,0,0,1,1,1,1,0xb5aa7165,0xb5aa7165,MATCH
dma_pool_free,0x2f7754a8,KERNEL_OR_BUILTIN,,0,mdp_drv_mt6878;mtk_cmdq_drv_ext;mtu3;xhci_mtk_hcd_v2,4,4,0,1,0,0,1,1,1,1,0x2f7754a8,0x2f7754a8,MATCH
dma_resv_add_fence,0x08dd5a9a,KERNEL_OR_BUILTIN,,0,mtk_vcodec_common,1,1,0,1,0,0,0,0,1,1,0x08dd5a9a,0x08dd5a9a,MATCH
dma_resv_iter_first_unlocked,0x28ff265b,KERNEL_OR_BUILTIN,,0,mtk_vcodec_dec_v1,1,1,0,1,0,0,0,0,1,1,0x28ff265b,0x28ff265b,MATCH
dma_resv_iter_next_unlocked,0x2a33131b,KERNEL_OR_BUILTIN,,0,mtk_vcodec_dec_v1,1,1,0,1,0,0,0,0,1,1,0x2a33131b,0x2a33131b,MATCH
dma_resv_reserve_fences,0x8c07c1d7,KERNEL_OR_BUILTIN,,0,mtk_sync,1,1,0,1,0,0,0,0,1,1,0x8c07c1d7,0x8c07c1d7,MATCH
dma_set_coherent_mask,0xceefb577,KERNEL_OR_BUILTIN,,0,apusys;cmdq_sec_drv;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_cmdq_drv_ext;mtk_hcp;mtk_imgsys_v4l2;mtk_irtx_pwm;mtk_jpeg;mtk_mmc;mtk_mminfra_imax;mtk_mml;mtk_sec_heap;mtk_uart_apdma;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtu3;pda_drv_mt6878;snd_soc_mt6878_afe;system_heap;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,29,29,0,1,0,0,1,1,1,1,0xceefb577,0xceefb577,MATCH
dma_set_mask,0x18d3ec20,KERNEL_OR_BUILTIN,,0,apusys;i2c_mt65xx;mali_kbase_mt6878_r44;mdp_drv_mt6878;mediatek_drm;mtk_aie;mtk_cam_isp7sp;mtk_ccd_remoteproc;mtk_ccuv;mtk_hcp;mtk_imgsys_v4l2;mtk_jpeg;mtk_mminfra_imax;mtk_mml;mtk_sec_heap;mtk_uart_apdma;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;mtu3;pda_drv_mt6878;snd_soc_mt6878_afe;spi_mt65xx;system_heap;vcp;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,27,27,0,1,0,0,1,1,1,1,0x18d3ec20,0x18d3ec20,MATCH
dma_sync_sg_for_cpu,0x7416c68b,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mtk_aie;mtk_cam_isp7sp;mtk_hcp;mtk_imgsys_v4l2;mtk_sec_heap;mtk_vcodec_common;mtk_vcodec_dec_v1;system_heap;tmem_ffa,13,13,0,1,0,0,1,1,1,1,0x7416c68b,0x7416c68b,MATCH
dma_sync_sg_for_device,0x3cdacb78,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mtk_aie;mtk_cam_isp7sp;mtk_hcp;mtk_imgsys_v4l2;mtk_sec_heap;mtk_vcodec_common;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;system_heap,14,14,0,1,0,0,1,1,1,1,0x3cdacb78,0x3cdacb78,MATCH
dma_sync_single_for_cpu,0x66e8950d,KERNEL_OR_BUILTIN,,0,apusys;ccci_dpmaif;mali_kbase_mt6878_r44,3,3,0,1,0,0,1,1,1,1,0x66e8950d,0x66e8950d,MATCH
dma_sync_single_for_device,0xd22e85cb,KERNEL_OR_BUILTIN,,0,drm_dma_helper;mali_kbase_mt6878_r44;mtk_mml,3,3,0,1,0,0,1,1,1,1,0xd22e85cb,0xd22e85cb,MATCH
dma_unmap_page_attrs,0x2800f2e6,KERNEL_OR_BUILTIN,,0,apusys;ccci_dpmaif;i2c_mt65xx;mali_kbase_mt6878_r44;mtk_cam_isp7sp;spi_mt65xx;wlan_drv_gen4m_6878;xhci_mtk_hcd_v2,8,8,0,1,0,0,1,1,1,1,0x2800f2e6,0x2800f2e6,MATCH
dma_unmap_resource,0xf6141921,KERNEL_OR_BUILTIN,,0,mtk_aie;mtk_cam_isp7sp,2,2,0,1,0,0,1,1,1,1,0xf6141921,0xf6141921,MATCH
dma_unmap_sg_attrs,0x0df35f73,KERNEL_OR_BUILTIN,,0,apusys;camera_dpe_isp7sp;cqhci;mali_dmabuf_test_mt6878_r44;mediatek_drm;mtk_aie;mtk_mmc;mtk_sec_heap;system_heap;tkcore,10,10,0,1,0,0,1,1,1,1,0x0df35f73,0x0df35f73,MATCH
dma_vmap_noncontiguous,0x5bc92933,KERNEL_OR_BUILTIN,,0,mtk_hcp;mtk_imgsys_v4l2,2,2,0,1,0,0,0,0,1,1,0x5bc92933,0x5bc92933,MATCH
dmabuf_page_pool_alloc,0x8b0411eb,KERNEL_OR_BUILTIN,,0,mtk_sec_heap,1,1,0,1,0,0,1,1,1,1,0x8b0411eb,0x8b0411eb,MATCH
dmabuf_page_pool_create,0x8034c53b,KERNEL_OR_BUILTIN,,0,mtk_sec_heap,1,1,0,1,0,0,1,1,1,1,0x8034c53b,0x8034c53b,MATCH
dmabuf_page_pool_destroy,0x6971adf7,KERNEL_OR_BUILTIN,,0,mtk_sec_heap,1,1,0,1,0,0,1,1,1,1,0x6971adf7,0x6971adf7,MATCH
dmabuf_page_pool_free,0x7ba95d6c,KERNEL_OR_BUILTIN,,0,mtk_sec_heap,1,1,0,1,0,0,1,1,1,1,0x7ba95d6c,0x7ba95d6c,MATCH
dmam_alloc_attrs,0xcf6082ed,KERNEL_OR_BUILTIN,,0,cqhci,1,1,0,1,0,0,1,1,1,1,0xcf6082ed,0xcf6082ed,MATCH
dmam_free_coherent,0xb0da3933,KERNEL_OR_BUILTIN,,0,cqhci,1,1,0,1,0,0,1,1,1,1,0xb0da3933,0xb0da3933,MATCH
do_trace_netlink_extack,0xe6d2458e,KERNEL_OR_BUILTIN,,0,8021q;can_dev;can_gw;cfg80211;tipc;wlan_drv_gen4m_6878;wwan,7,7,0,1,0,0,1,1,1,1,0xe6d2458e,0xe6d2458e,MATCH
do_wait_intr_irq,0x5102a30b,KERNEL_OR_BUILTIN,,0,ccci_md_all;mddp,2,2,0,1,0,0,1,1,1,1,0x5102a30b,0x5102a30b,MATCH
double_rq_lock,0xdb32b18f,KERNEL_OR_BUILTIN,,0,scheduler,1,1,0,1,0,0,1,1,1,1,0xdb32b18f,0xdb32b18f,MATCH
down,0x6626afca,KERNEL_OR_BUILTIN,,0,bt_drv_6878;connscp;gps_scp;mtk_vcodec_dec_v1;tcpc_class;tkcore;ufs_mediatek_mod;wlan_drv_gen4m_6878,8,8,0,1,0,0,1,1,1,1,0x6626afca,0x6626afca,MATCH
down_interruptible,0x6bd0e573,KERNEL_OR_BUILTIN,,0,aee_aed;aee_rs;fmradio_drv_connac2x;mediatek_drm;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;sec;tkcore,8,8,0,1,0,0,1,1,1,1,0x6bd0e573,0x6bd0e573,MATCH
down_killable,0x36b6ebbf,KERNEL_OR_BUILTIN,,0,wlan_drv_gen4m_6878,1,1,0,1,0,0,0,0,1,1,0x36b6ebbf,0x36b6ebbf,MATCH
down_read,0x3355da1c,KERNEL_OR_BUILTIN,,0,gz_tz_system;gzvm;hidp;mali_kbase_mt6878_r44;monitor_hang;ppp_generic;zram,7,7,0,1,1,0,1,1,1,1,0x3355da1c,0x3355da1c,MATCH
down_read_killable,0x2604b7c2,KERNEL_OR_BUILTIN,,0,hbt,1,1,0,1,0,0,0,0,1,1,0x2604b7c2,0x2604b7c2,MATCH
down_read_trylock,0x88f5cdef,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44;mtk_heap_debug,2,2,0,1,0,0,1,1,1,1,0x88f5cdef,0x88f5cdef,MATCH
down_timeout,0x92e683f5,KERNEL_OR_BUILTIN,,0,conninfra;mtk_vcu;wlan_drv_gen4m_6878,3,3,0,1,0,0,1,1,1,1,0x92e683f5,0x92e683f5,MATCH
down_trylock,0xe9ffc063,KERNEL_OR_BUILTIN,,0,fmradio_drv_connac2x;mtk_vcodec_dec_v1;mtk_vcodec_enc_v1;mtk_vcu;ufs_mediatek_mod;wlan_drv_gen4m_6878,6,6,0,1,0,0,1,1,1,1,0xe9ffc063,0xe9ffc063,MATCH
down_write,0x28ed2847,KERNEL_OR_BUILTIN,,0,ccci_md_all;cpudvfs;drm_dma_helper;hidp;mali_dmabuf_test_mt6878_r44;mali_kbase_mt6878_r44;mediatek_drm;monitor_hang;mtk_aie;ppp_generic;snd_soc_mtk_common;teeperf;tmem_ffa;zram,14,14,0,1,1,0,1,1,1,1,0x28ed2847,0x28ed2847,MATCH
down_write_killable,0xced2405e,KERNEL_OR_BUILTIN,,0,hbt,1,1,0,1,0,0,1,1,1,1,0xced2405e,0xced2405e,MATCH
downgrade_write,0xd486fb9c,KERNEL_OR_BUILTIN,,0,mali_kbase_mt6878_r44,1,1,0,1,0,0,1,1,1,1,0xd486fb9c,0xd486fb9c,MATCH
dput,0x8a38d2d9,KERNEL_OR_BUILTIN,,0,mtk_cmdq_drv_ext;mtk_mml;mtk_smi_dbg,3,3,0,1,1,0,1,1,1,1,0x8a38d2d9,0x8a38d2d9,MATCH
drain_workqueue,0xa38602cd,KERNEL_OR_BUILTIN,,0,bluetooth,1,2,0,1,0,0,1,1,1,1,0xa38602cd,0xa38602cd,MATCH
driver_attach,0xb6db38a0,KERNEL_OR_BUILTIN,,0,usbserial,1,1,0,1,0,0,0,0,1,1,0xb6db38a0,0xb6db38a0,MATCH
driver_create_file,0x4cafa18c,KERNEL_OR_BUILTIN,,0,bus_parity;cache_parity;emi;emi_fake_eng;gps_drv_dl_v051;mt6369_accdet;mtk_dramc;pinctrl_mtk_v2;spi_tiny_co5300_lcd;yft_tpd_gesture,10,10,0,1,0,0,1,1,1,1,0x4cafa18c,0x4cafa18c,MATCH
driver_register,0xe33175d6,KERNEL_OR_BUILTIN,,0,ffa_v10;usbserial,2,2,0,1,0,0,0,0,1,1,0xe33175d6,0xe33175d6,MATCH
driver_remove_file,0xb81ba41d,KERNEL_OR_BUILTIN,,0,bus_parity;cache_parity;emi_fake_eng;gps_drv_dl_v051;yft_tpd_gesture,5,5,0,1,0,0,1,1,1,1,0xb81ba41d,0xb81ba41d,MATCH
driver_unregister,0x1be461e1,KERNEL_OR_BUILTIN,,0,ffa_v10;focaltech_touch_spi_ft3680;hci_uart;microarray_fp_tee;mt6685_core;mtk_spmi_pmic;spi_tiny_co5300_lcd;usbserial,8,8,0,1,0,0,1,1,1,1,0x1be461e1,0x1be461e1,MATCH
drm_add_edid_modes,0x89db1c0d,KERNEL_OR_BUILTIN,,0,mediatek_drm,1,1,0,1,0,0,1,1,1,1,0x89db1c0d,0x89db1c0d,MATCH
drm_add_modes_noedid,0x61d6f9cb,KERNEL_OR_BUILTIN,,0,mediatek_drm,1,1,0,1,0,0,1,1,1,1,0x61d6f9cb,0x61d6f9cb,MATCH
